127.0.0.1 - - [23/Dec/2023:14:28:29 +0530] "GET / HTTP/1.1" 404 751
0:0:0:0:0:0:0:1 - - [23/Dec/2023:17:05:13 +0530] "POST /project_3/ctl/UserListCtl HTTP/1.1" 200 20305
0:0:0:0:0:0:0:1 - - [23/Dec/2023:17:05:13 +0530] "GET /resources/demos/style.css HTTP/1.1" 404 784
0:0:0:0:0:0:0:1 - - [23/Dec/2023:17:13:09 +0530] "GET /project_3/doc/index.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Dec/2023:17:13:09 +0530] "GET /project_3/doc/stylesheet.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Dec/2023:17:13:09 +0530] "GET /project_3/doc/script.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Dec/2023:17:13:09 +0530] "GET /project_3/doc/jquery/jquery-ui.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Dec/2023:17:13:09 +0530] "GET /project_3/doc/resources/fonts/dejavu.css HTTP/1.1" 404 979
0:0:0:0:0:0:0:1 - - [23/Dec/2023:17:13:09 +0530] "GET /project_3/doc/jquery/jquery-3.5.1.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Dec/2023:17:13:09 +0530] "GET /project_3/doc/jquery/jquery-ui.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Dec/2023:17:13:09 +0530] "GET /project_3/doc/jquery/jszip-utils/dist/jszip-utils.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Dec/2023:17:13:09 +0530] "GET /project_3/doc/jquery/jszip/dist/jszip.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Dec/2023:17:13:09 +0530] "GET /project_3/doc/jquery/jszip-utils/dist/jszip-utils.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Dec/2023:17:13:09 +0530] "GET /project_3/doc/search.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Dec/2023:17:13:09 +0530] "GET /project_3/doc/jquery/jszip/dist/jszip.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Dec/2023:17:13:09 +0530] "GET /project_3/doc/package-search-index.zip HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Dec/2023:17:13:09 +0530] "GET /project_3/doc/module-search-index.zip HTTP/1.1" 404 979
0:0:0:0:0:0:0:1 - - [23/Dec/2023:17:13:09 +0530] "GET /project_3/doc/member-search-index.zip HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Dec/2023:17:13:09 +0530] "GET /project_3/doc/tag-search-index.zip HTTP/1.1" 404 979
0:0:0:0:0:0:0:1 - - [23/Dec/2023:17:13:09 +0530] "GET /project_3/doc/module-search-index.js HTTP/1.1" 404 979
0:0:0:0:0:0:0:1 - - [23/Dec/2023:17:13:09 +0530] "GET /project_3/doc/type-search-index.zip HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Dec/2023:17:13:09 +0530] "GET /project_3/doc/type-search-index.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Dec/2023:17:13:09 +0530] "GET /project_3/doc/package-search-index.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Dec/2023:17:13:09 +0530] "GET /project_3/doc/tag-search-index.js HTTP/1.1" 404 979
0:0:0:0:0:0:0:1 - - [23/Dec/2023:17:13:09 +0530] "GET /project_3/doc/member-search-index.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Dec/2023:17:13:09 +0530] "GET /project_3/doc/resources/x.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Dec/2023:17:13:09 +0530] "GET /project_3/doc/resources/glass.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Dec/2023:17:13:12 +0530] "GET /project_3/doc/in/co/rays/project_3/controller/package-summary.html HTTP/1.1" 200 13859
0:0:0:0:0:0:0:1 - - [23/Dec/2023:17:13:12 +0530] "GET /project_3/doc/resources/fonts/dejavu.css HTTP/1.1" 404 979
0:0:0:0:0:0:0:1 - - [23/Dec/2023:17:13:12 +0530] "GET /project_3/doc/module-search-index.zip HTTP/1.1" 404 979
0:0:0:0:0:0:0:1 - - [23/Dec/2023:17:13:12 +0530] "GET /project_3/doc/tag-search-index.zip HTTP/1.1" 404 979
0:0:0:0:0:0:0:1 - - [23/Dec/2023:17:13:12 +0530] "GET /project_3/doc/module-search-index.js HTTP/1.1" 404 979
0:0:0:0:0:0:0:1 - - [23/Dec/2023:17:13:12 +0530] "GET /project_3/doc/tag-search-index.js HTTP/1.1" 404 979
0:0:0:0:0:0:0:1 - - [23/Dec/2023:17:13:40 +0530] "GET /project_3/doc/in/co/rays/project_3/controller/BaseCtl.html HTTP/1.1" 200 32165
0:0:0:0:0:0:0:1 - - [23/Dec/2023:17:13:40 +0530] "GET /project_3/doc/resources/fonts/dejavu.css HTTP/1.1" 404 979
0:0:0:0:0:0:0:1 - - [23/Dec/2023:17:13:40 +0530] "GET /project_3/doc/module-search-index.zip HTTP/1.1" 404 979
0:0:0:0:0:0:0:1 - - [23/Dec/2023:17:13:40 +0530] "GET /project_3/doc/tag-search-index.zip HTTP/1.1" 404 979
0:0:0:0:0:0:0:1 - - [23/Dec/2023:17:13:40 +0530] "GET /project_3/doc/module-search-index.js HTTP/1.1" 404 979
0:0:0:0:0:0:0:1 - - [23/Dec/2023:17:13:40 +0530] "GET /project_3/doc/tag-search-index.js HTTP/1.1" 404 979
0:0:0:0:0:0:0:1 - - [23/Dec/2023:17:13:53 +0530] "GET /project_3/doc/in/co/rays/project_3/controller/CollegeCtl.html HTTP/1.1" 200 21001
0:0:0:0:0:0:0:1 - - [23/Dec/2023:17:13:53 +0530] "GET /project_3/doc/resources/fonts/dejavu.css HTTP/1.1" 404 979
0:0:0:0:0:0:0:1 - - [23/Dec/2023:17:13:53 +0530] "GET /project_3/doc/module-search-index.zip HTTP/1.1" 404 979
0:0:0:0:0:0:0:1 - - [23/Dec/2023:17:13:53 +0530] "GET /project_3/doc/tag-search-index.zip HTTP/1.1" 404 979
0:0:0:0:0:0:0:1 - - [23/Dec/2023:17:13:53 +0530] "GET /project_3/doc/module-search-index.js HTTP/1.1" 404 979
0:0:0:0:0:0:0:1 - - [23/Dec/2023:17:13:53 +0530] "GET /project_3/doc/tag-search-index.js HTTP/1.1" 404 979
0:0:0:0:0:0:0:1 - - [23/Dec/2023:17:14:12 +0530] "GET /project_3/LoginCtl?operation=logout HTTP/1.1" 200 7401
0:0:0:0:0:0:0:1 - - [23/Dec/2023:17:23:01 +0530] "GET /project_3/LoginCtl?operation=logout HTTP/1.1" 200 7401
0:0:0:0:0:0:0:1 - - [23/Dec/2023:17:23:02 +0530] "GET /project_3/img/custom.png HTTP/1.1" 200 17583
0:0:0:0:0:0:0:1 - - [23/Dec/2023:17:23:02 +0530] "GET /project_3/img/login_img.jpg HTTP/1.1" 200 2263867
0:0:0:0:0:0:0:1 - - [23/Dec/2023:17:23:03 +0530] "GET /favicon.ico HTTP/1.1" 404 762
