127.0.0.1 - - [14/Dec/2023:17:18:23 +0530] "GET / HTTP/1.1" 404 751
0:0:0:0:0:0:0:1 - - [14/Dec/2023:17:50:07 +0530] "GET /project_3/ctl/MarksheetListCtl HTTP/1.1" 200 16922
0:0:0:0:0:0:0:1 - - [14/Dec/2023:17:54:12 +0530] "GET /project_3/ctl/UserCtl HTTP/1.1" 200 18461
0:0:0:0:0:0:0:1 - - [14/Dec/2023:17:54:12 +0530] "GET /resources/demos/style.css HTTP/1.1" 404 784
0:0:0:0:0:0:0:1 - - [14/Dec/2023:17:54:12 +0530] "GET /project_3/img/book_shelf.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Dec/2023:17:54:26 +0530] "GET /resources/demos/style.css HTTP/1.1" 404 784
0:0:0:0:0:0:0:1 - - [14/Dec/2023:18:07:18 +0530] "GET /project_3/ctl/UserListCtl HTTP/1.1" 200 20414
0:0:0:0:0:0:0:1 - - [14/Dec/2023:18:07:18 +0530] "GET /resources/demos/style.css HTTP/1.1" 404 784
0:0:0:0:0:0:0:1 - - [14/Dec/2023:18:07:19 +0530] "GET /project_3/img/universe_01.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Dec/2023:18:07:38 +0530] "GET /resources/demos/style.css HTTP/1.1" 404 784
0:0:0:0:0:0:0:1 - - [14/Dec/2023:18:08:54 +0530] "GET /project_3/doc/index.html HTTP/1.1" 200 5832
0:0:0:0:0:0:0:1 - - [14/Dec/2023:18:08:54 +0530] "GET /project_3/doc/script.js HTTP/1.1" 200 5192
0:0:0:0:0:0:0:1 - - [14/Dec/2023:18:08:54 +0530] "GET /project_3/doc/jquery/jszip-utils/dist/jszip-utils.min.js HTTP/1.1" 200 1777
0:0:0:0:0:0:0:1 - - [14/Dec/2023:18:08:54 +0530] "GET /project_3/doc/jquery/jszip/dist/jszip.min.js HTTP/1.1" 200 96937
0:0:0:0:0:0:0:1 - - [14/Dec/2023:18:08:54 +0530] "GET /project_3/doc/jquery/jquery-3.5.1.js HTTP/1.1" 200 287630
0:0:0:0:0:0:0:1 - - [14/Dec/2023:18:08:54 +0530] "GET /project_3/doc/jquery/jquery-ui.js HTTP/1.1" 200 71563
0:0:0:0:0:0:0:1 - - [14/Dec/2023:18:08:54 +0530] "GET /project_3/doc/stylesheet.css HTTP/1.1" 200 23177
0:0:0:0:0:0:0:1 - - [14/Dec/2023:18:08:54 +0530] "GET /project_3/doc/jquery/jquery-ui.css HTTP/1.1" 200 20275
0:0:0:0:0:0:0:1 - - [14/Dec/2023:18:08:54 +0530] "GET /project_3/doc/resources/fonts/dejavu.css HTTP/1.1" 404 979
0:0:0:0:0:0:0:1 - - [14/Dec/2023:18:08:55 +0530] "GET /project_3/doc/jquery/jszip/dist/jszip.js HTTP/1.1" 200 97649
0:0:0:0:0:0:0:1 - - [14/Dec/2023:18:08:55 +0530] "GET /project_3/doc/jquery/jszip-utils/dist/jszip-utils.js HTTP/1.1" 200 4483
0:0:0:0:0:0:0:1 - - [14/Dec/2023:18:08:55 +0530] "GET /project_3/doc/module-search-index.zip HTTP/1.1" 404 979
0:0:0:0:0:0:0:1 - - [14/Dec/2023:18:08:55 +0530] "GET /project_3/doc/package-search-index.zip HTTP/1.1" 200 278
0:0:0:0:0:0:0:1 - - [14/Dec/2023:18:08:55 +0530] "GET /project_3/doc/type-search-index.zip HTTP/1.1" 200 841
0:0:0:0:0:0:0:1 - - [14/Dec/2023:18:08:55 +0530] "GET /project_3/doc/tag-search-index.zip HTTP/1.1" 404 979
0:0:0:0:0:0:0:1 - - [14/Dec/2023:18:08:55 +0530] "GET /project_3/doc/module-search-index.js HTTP/1.1" 404 979
0:0:0:0:0:0:0:1 - - [14/Dec/2023:18:08:55 +0530] "GET /project_3/doc/package-search-index.js HTTP/1.1" 200 289
0:0:0:0:0:0:0:1 - - [14/Dec/2023:18:08:55 +0530] "GET /project_3/doc/type-search-index.js HTTP/1.1" 200 5412
0:0:0:0:0:0:0:1 - - [14/Dec/2023:18:08:55 +0530] "GET /project_3/doc/member-search-index.js HTTP/1.1" 200 113165
0:0:0:0:0:0:0:1 - - [14/Dec/2023:18:08:55 +0530] "GET /project_3/doc/tag-search-index.js HTTP/1.1" 404 979
0:0:0:0:0:0:0:1 - - [14/Dec/2023:18:08:55 +0530] "GET /project_3/doc/resources/glass.png HTTP/1.1" 200 499
0:0:0:0:0:0:0:1 - - [14/Dec/2023:18:08:55 +0530] "GET /project_3/doc/resources/x.png HTTP/1.1" 200 394
0:0:0:0:0:0:0:1 - - [14/Dec/2023:18:08:55 +0530] "GET /project_3/doc/member-search-index.zip HTTP/1.1" 200 8041
0:0:0:0:0:0:0:1 - - [14/Dec/2023:18:08:55 +0530] "GET /project_3/doc/search.js HTTP/1.1" 200 12628
0:0:0:0:0:0:0:1 - - [14/Dec/2023:18:10:44 +0530] "GET /project_3/ctl/UserCtl HTTP/1.1" 200 18461
0:0:0:0:0:0:0:1 - - [14/Dec/2023:18:10:44 +0530] "GET /resources/demos/style.css HTTP/1.1" 404 784
0:0:0:0:0:0:0:1 - - [14/Dec/2023:18:10:49 +0530] "GET /resources/demos/style.css HTTP/1.1" 404 784
0:0:0:0:0:0:0:1 - - [14/Dec/2023:18:14:41 +0530] "GET /project_3/doc/resources/fonts/dejavu.css HTTP/1.1" 404 979
0:0:0:0:0:0:0:1 - - [14/Dec/2023:18:14:41 +0530] "GET /project_3/doc/module-search-index.zip HTTP/1.1" 404 979
0:0:0:0:0:0:0:1 - - [14/Dec/2023:18:14:41 +0530] "GET /project_3/doc/tag-search-index.zip HTTP/1.1" 404 979
0:0:0:0:0:0:0:1 - - [14/Dec/2023:18:14:41 +0530] "GET /project_3/doc/module-search-index.js HTTP/1.1" 404 979
0:0:0:0:0:0:0:1 - - [14/Dec/2023:18:14:41 +0530] "GET /project_3/doc/tag-search-index.js HTTP/1.1" 404 979
0:0:0:0:0:0:0:1 - - [14/Dec/2023:19:13:12 +0530] "GET /project_3/LoginCtl?operation=logout HTTP/1.1" 200 7401
